Log file open, 01/13/23 15:36:52
[2023.01.13-22.37.32:452][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.01.13-22.37.32:458][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.01.13-22.37.32:460][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.01.13-22.37.32:462][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Bush.uasset"
[2023.01.13-22.37.32:464][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Chair.uasset"
[2023.01.13-22.37.32:465][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2023.01.13-22.37.32:467][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Couch.uasset"
[2023.01.13-22.37.32:468][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Door.uasset"
[2023.01.13-22.37.32:470][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2023.01.13-22.37.32:473][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2023.01.13-22.37.32:484][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_AssetPlatform.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_AssetPlatform.uasset"
[2023.01.13-22.37.32:498][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2023.01.13-22.37.32:499][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
[2023.01.13-22.37.32:501][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2023.01.13-22.37.32:502][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Floor.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Basic_Floor.uasset"
[2023.01.13-22.37.32:510][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2023.01.13-22.37.32:511][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Basic_Wall.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Basic_Wall.uasset"
[2023.01.13-22.37.32:513][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Rock.uasset"
[2023.01.13-22.37.32:515][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Brick_Clay_Beveled.uasset"
[2023.01.13-22.37.32:516][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Shelf.uasset"
[2023.01.13-22.37.32:517][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_New.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Brick_Clay_New.uasset"
[2023.01.13-22.37.32:519][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Brick_Clay_Old.uasset"
[2023.01.13-22.37.32:525][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Stairs.uasset"
[2023.01.13-22.37.32:527][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Brick_Cut_Stone.uasset"
[2023.01.13-22.37.32:529][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_Statue.uasset"
[2023.01.13-22.37.32:530][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Brick_Hewn_Stone.uasset"
[2023.01.13-22.37.32:532][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_TableRound.uasset"
[2023.01.13-22.37.32:533][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Ceramic_Tile_Checker.uasset"
[2023.01.13-22.37.32:535][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2023.01.13-22.37.32:536][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_CobbleStone_Pebble.uasset"
[2023.01.13-22.37.32:541][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_CobbleStone_Rough.uasset"
[2023.01.13-22.37.32:544][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_CobbleStone_Smooth.uasset"
[2023.01.13-22.37.32:545][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_ColorGrid_LowSpec.uasset"
[2023.01.13-22.37.32:547][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Grime.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Concrete_Grime.uasset"
[2023.01.13-22.37.32:548][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Panels.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Concrete_Panels.uasset"
[2023.01.13-22.37.32:563][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Poured.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Concrete_Poured.uasset"
[2023.01.13-22.37.32:564][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Concrete_Tiles.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Concrete_Tiles.uasset"
[2023.01.13-22.37.32:566][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Glass.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Glass.uasset"
[2023.01.13-22.37.32:567][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Grass.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Ground_Grass.uasset"
[2023.01.13-22.37.32:568][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Gravel.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Ground_Gravel.uasset"
[2023.01.13-22.37.32:569][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Ground_Moss.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Ground_Moss.uasset"
[2023.01.13-22.37.32:576][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Metal_Brushed_Nickel.uasset"
[2023.01.13-22.37.32:578][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Metal_Burnished_Steel.uasset"
[2023.01.13-22.37.32:579][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Chrome.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Metal_Chrome.uasset"
[2023.01.13-22.37.32:580][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2023.01.13-22.37.32:582][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2023.01.13-22.37.32:583][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2023.01.13-22.37.32:584][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2023.01.13-22.37.32:586][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2023.01.13-22.37.32:592][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2023.01.13-22.37.32:595][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2023.01.13-22.37.32:596][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2023.01.13-22.37.32:597][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2023.01.13-22.37.32:599][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2023.01.13-22.37.32:600][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2023.01.13-22.37.32:602][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2023.01.13-22.37.32:606][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2023.01.13-22.37.32:613][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2023.01.13-22.37.32:614][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2023.01.13-22.37.32:629][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2023.01.13-22.37.32:633][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2023.01.13-22.37.32:635][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2023.01.13-22.37.32:637][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2023.01.13-22.37.32:642][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.01.13-22.37.32:644][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/StarterContent/Shapes/Shape_Cube.uasset"
